data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
26574,7-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Liveuamap,"On 7 June 2020, in Los Angeles, (California), between 10,000 and 30,000 people marched in protest through the streets of Hollywood over the killing of George Floyd, who died after being pinned down by a white police officer. The protest was part of the Black Lives Matter movement, demanding justice for Floyd and other black Americans who have fallen victim to police brutality. Also, an unreported number of Latinx people rallied in the Boyle Heights neighbourhood in Los Angeles in support of the Black Lives Matter movement. [size=between 10,000 and 30,000]",0,1612546437
26606,7-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Liveuamap,"On 7 June 2020, in Riverside (California), people staged a protest over the killing of George Floyd, who died after being pinned down by a white police officer. The protest was part of the Black Lives Matter movement, demanding justice for Floyd and other black Americans who have fallen victim to police brutality. [size=no report]",0,1612546437
26881,6-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Massachusetts,Franklin,Orange,42.5918,-72.3099,Greenfield Recorder,"On 6 June 2020, 18 people staged a protest at Orange Memorial Park in Orange (Massachusetts) in support of police reform and the Black Lives Matter movement, as well as against police brutality and the death of George Floyd. [size=18]",0,1612546436
27144,6-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Breeze,"On 6 June 2020, an estimate of 500 people led by the NAACP rallied in protest in San Pedro neighborhood of Los Angeles (California), in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. Police officers joined in solidarity. Also, nearly 500 people staged a protest in South Bay neighborhood of Los Angeles and another protest was held in Encino neighborhood. [size=nearly 1000]",0,1612546436
27467,5-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News; Crowd Counting Consortium,"On 5 June 2020, more than 700 people supporting Black Lives Matter and led by students marched in Chatsworth's neighbourhood in Los Angeles (California) against police brutality. [size=more than 700]",0,1612546435
27574,5-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,SEIU,"On 5 June 2020, people, led by SEIU, held a candlelight vigil in Riverside (California) in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. Demonstrators were demanding racial justice for the sake of achieving social and economic justice. [size=no report]",0,1612546436
27579,5-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 5 June 2020, people demonstrated in Los Angeles (California) in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. The demonstration turned violent in the aftermath of the event. Police forces intervened with pepper ball rounds and smoke to disperse demonstrators. It was reported one demonstrator threw a large piece of metal at officers and others attempted to get hold of projectiles. No injuries or fatalities reported. [size=no report]",0,1612546435
28182,4-Jun-20,2020,Strategic developments,Change to group/activity,Military Forces of the United States (2017-2021) National Guard,United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Capradio; CPR Newswire,"Movement of Forces: On 4 June 2020, Los Angeles, Long Beach, and Sacramento had received National Guard troops activated by the governor to respond to demonstrations. Some Californian troops reportedly refused to deploy to protests and may face discipline.",0,1612546440
28207,4-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Virginia,Orange,Orange,38.2454,-78.1108,Daily Progress; Crowd Counting Consortium,"On 4 June 2020, hundreds of people supporting Black Lives Matter, including Orange County Sheriff and high school students, marched in Orange (Orange, Virginia) against police brutality. [size=hundreds]",0,1612546435
28281,4-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,WAFB Channel 9,"On 4 June 2020, at least 3 people supporting Black Lives Matter staged a protest in Studio City neighborhood of Los Angeles (California) against police brutality. An unreported number of people also supporting Black Lives Matter marched in downtown Los Angeles in protest over the killing of George Floyd by police. [size=at least 3]",0,1612546434
28525,3-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Virginia,Orange,Orange,38.2454,-78.1108,WBOC,"On 3 June 2020, hundreds of protesters gathered in support of the Black Lives Matter movement in Orange (Virginia). [size=hundreds]",0,1612546434
28939,3-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC Bay Area; ABC7 (San Francisco),"On 3 June 2020, in Los Angeles (California), thousands of protesters marched in support of the Black Lives Matter movement and against police brutality and the killing of George Floyd. [size=thousands]",0,1612546434
29021,2-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles); US Press Freedom Tracker; Los Angeles Times; Liveuamap,"On 2 June 2020, thousands of demonstrators, joined by the city mayor, gathered in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Other demonstrations took place simultaneously across the city. The demonstration turned violent when demonstrators met several dozen police officers armed with batons on the corner of Hollywood Boulevard and Ivar Avenue and allegedly threw rocks and bottles at officers. As police attempted to clear the area, an officer grabbed a woman holding one end of a sign. One demonstrator was shot point-blank in the groin by a foam-coated police projectile when he allegedly stepped forward to help another demonstrator after earlier being pushed back by police. The man required emergency testicle surgery. Police forces intervened and arrested at least 100 people, including three journalists, for violating curfew. [size=thousands]",0,1612546433
29685,1-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KCBD11; Crowd Counting Consortium; US Press Freedom Tracker,"On 1 June 2020, people rioted and looted businesses in Los Angeles (California) amid unrest in support of the Black Lives Matter movement. Police intervened and eventually arresting hundreds, including a journalist covering the event. [size=hundreds]",0,1612546432
29987,1-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,CBS2 (Los Angeles); ABC13 (Houston); Fox11 (Los Angeles),"On 1 June 2020, people demonstrated in Riverside (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration turned violent when a group of demonstrators vandalized and looted different establishments. [size=no report]",0,1612546432
30330,31-May-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,New York Magazine; US Press Freedom Tracker,"On 31 May 2020, people demonstrated in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Demonstrators clashed with the police, vandalized stores and set police cars on fire. Journalists were reportedly grazed with rubber bullets. A police SUV reportedly drove into a small group of demonstrators, nearly running them over, and left the scene after the incident. Reporter Barbara Davidson identified herself as press to an advancing police line but was pushed, causing her to go 'flying before crashing to the ground and hitting the back of [her] head on a fire hydrant.' Her camera equipment was damaged and Davidson reported concussion-like symptoms but did not seek medical help due to the coronavirus. Her story was corroborated by witnesses. [size=no report] [car ramming]",0,1612916001
